timestamp,close,open,high,low,volume,rsi,adx
2026-09-01 23:50:58.805359,232.7,232.7,232.7,232.7,11353.0,34.881489941281075,32.43408354121547
2026-09-01 23:51:35.029857,232.7,232.7,232.7,232.7,11353.0,34.881489941281075,32.43408354121547
2026-09-01 23:58:41.399066,232.7,232.7,232.7,232.7,11353.0,34.881489941281075,32.43408354121547
