timestamp,close,open,high,low,volume,rsi,adx
2026-09-01 23:50:58.531717,43.8,43.8,43.8,43.8,372069.0,24.8701721806777,42.46851222177181
2026-09-01 23:51:34.170282,43.8,43.8,43.8,43.8,372069.0,24.8701721806777,42.46851222177181
2026-09-01 23:58:40.595599,43.8,43.8,43.8,43.8,372069.0,24.8701721806777,42.46851222177181
2026-09-02 00:40:54.123191,43.8,43.8,43.8,43.8,372069.0,24.8701721806777,42.46851222177181
