timestamp,close,open,high,low,volume,rsi,adx,macd_hist,bb_upper,bb_lower,stoch_k,cci
2026-09-01 23:50:58.542313,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,,,,,
2026-09-01 23:51:34.250251,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,,,,,
2026-09-01 23:58:40.672281,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,,,,,
2026-09-02 00:40:54.214242,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,,,,,
2026-09-02 00:47:57.472854,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,-0.0071871619265972,84.88425142523712,81.7707485747629,52.38713667285097,-78.34101382488416
2026-09-02 00:50:22.352102,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,-0.0071871619265972,84.88425142523712,81.7707485747629,52.38713667285097,-78.34101382488416
2026-09-02 00:58:51.261720,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,-0.0071871619265972,84.88425142523712,81.7707485747629,52.38713667285097,-78.34101382488416
2026-09-01 22:20:24.510396,82.6,82.6,82.6,82.6,5360.0,40.135281735996,20.100689192721365,-0.0071871619265972,84.88425142523712,81.7707485747629,52.38713667285097,-78.34101382488416
2026-09-02 12:02:45.550119,81.6,81.75,81.75,81.6,3703.0,41.36776538761749,35.56220332937674,0.0265987736855952,83.88295514245638,80.42204485754343,34.81503857235783,-43.74041171643349
2026-09-02 16:37:27.991438,81.5,81.5,81.5,81.5,4657.0,40.08342119808257,28.98208371194,0.08723083563218,82.78141526949123,80.74858473050857,57.57575757575754,-46.24196702988915
2026-09-02 18:44:49.811285,81.5,81.5,81.5,81.5,4657.0,40.08342119808257,28.98208371194,0.08723083563218,82.78141526949123,80.74858473050857,57.57575757575754,-46.24196702988915
2026-09-03 12:02:18.110394,81.1,81.1,81.15,81.1,1159.0,37.67375826474007,19.26030281853215,-0.0278190136885841,82.49462124209005,80.96037875790971,12.937116098035547,-138.7675885492353
2026-09-03 16:28:51.922461,79.6,79.6,79.6,79.6,4271.0,27.24503214460072,29.809251033626005,-0.1570068495844763,82.65641167148243,79.41858832851736,22.676937891189365,-152.95966474593018
2026-09-03 18:42:07.167871,79.6,79.6,79.6,79.6,4271.0,27.24503214460072,29.809251033626005,-0.1570068495844763,82.65641167148243,79.41858832851736,22.676937891189365,-152.95966474593018
2026-09-04 12:04:01.133075,81.05,80.95,81.15,80.95,3544.0,51.53607520657432,19.78259909998635,0.1415035272717494,81.78241529481296,79.34758470518686,71.18644067796617,62.35011990408421
2026-09-04 16:24:41.188107,81.75,81.75,81.75,81.75,17658.0,57.85676196467525,20.78691178921826,0.1448525962847854,82.16061523905692,79.55938476094285,60.23715415019749,129.31395418386631
2026-09-04 18:25:52.141158,81.75,81.75,81.75,81.75,17658.0,57.85676196467525,20.78691178921826,0.1448525962847854,82.16061523905692,79.55938476094285,60.23715415019749,129.31395418386631
2026-09-07 13:25:37.933166,80.85,80.55,80.85,80.55,2959.0,43.858225232491584,19.531691004260445,-0.1167898913873677,82.20607505715857,80.55392494284122,17.70833333333298,-115.73650503200564
2026-09-07 18:21:25.052589,80.65,80.65,80.65,80.65,4174.0,41.54257382918066,15.678144611580342,-0.0852353389726566,82.15855595130995,80.41144404868982,23.95833333333324,-108.46286701207497
2026-09-07 19:11:27.059807,80.65,80.65,80.65,80.65,4174.0,41.54257382918066,15.678144611580342,-0.0852353389726566,82.15855595130995,80.41144404868982,23.95833333333324,-108.46286701207497
2026-09-08 12:04:37.246589,82.9,82.25,83.0,82.15,78315.0,70.85168374242681,19.011003045339784,0.1828707640965991,82.63646963985454,79.96853036014525,91.4058956916099,170.7988980716438
2026-09-08 16:41:17.644197,81.25,81.25,81.25,81.25,24004.0,43.05490747725655,19.395184549873093,-0.0854913647214296,83.05353597338697,80.30146402661282,27.3050628233555,-47.449259462414496
2026-09-08 18:42:37.871040,81.25,81.25,81.25,81.25,24004.0,43.05490747725655,19.395184549873093,-0.0854913647214296,83.05353597338697,80.30146402661282,27.3050628233555,-47.449259462414496
2026-09-09 12:15:35.260783,80.05,80.05,80.05,80.05,25.0,36.608147758346064,32.01295031841874,-0.1357399798426254,83.02963156093979,79.14536843906014,13.933236574745797,-85.89604139886704
2026-09-09 16:45:59.161876,83.5,83.5,83.5,83.5,52774.0,69.03093442318162,31.02711735020865,0.3369864949738156,83.64292378120099,78.98207621879895,91.25514403292182,156.95000741728492
2026-09-09 18:39:00.040734,83.5,83.5,83.5,83.5,52774.0,69.03093442318162,31.02711735020865,0.3369864949738156,83.64292378120099,78.98207621879895,91.25514403292182,156.95000741728492
2026-09-10 12:09:48.087848,82.4,82.45,82.5,82.35,10162.0,52.92584992699843,20.84776682392328,-0.0481767455963241,84.23322675864652,80.55177324135339,34.68013468013486,5.602240896349572
2026-09-10 16:27:34.945433,81.8,81.8,81.8,81.8,9846.0,46.06156127360064,18.769815551563852,-0.1104324314590795,83.50640901169346,81.39359098830646,49.59349593495938,-95.77981651377662
