timestamp,close,open,high,low,volume,rsi,adx,macd_hist,bb_upper,bb_lower,stoch_k,cci
2026-09-02 00:47:57.915918,40.78,40.78,40.78,40.78,9536.0,31.631563013603653,37.63525365877928,0.0161438503677427,41.43347296052734,40.83252703947265,8.251231527093614,-229.35683558913288
2026-09-02 00:50:25.708745,40.78,40.78,40.78,40.78,9536.0,31.631563013603653,37.63525365877928,0.0161438503677427,41.43347296052734,40.83252703947265,8.251231527093614,-229.35683558913288
2026-09-02 00:58:55.362435,40.78,40.78,40.78,40.78,9536.0,31.631563013603653,37.63525365877928,0.0161438503677427,41.43347296052734,40.83252703947265,8.251231527093614,-229.35683558913288
2026-09-01 22:20:25.381733,40.78,40.78,40.78,40.78,9536.0,31.631563013603653,37.63525365877928,0.0161438503677427,41.43347296052734,40.83252703947265,8.251231527093614,-229.35683558913288
2026-09-02 12:02:46.457180,40.1,40.06,40.12,40.04,6534.0,29.238853099229004,51.719489872167934,-0.010623274642204,41.55649885380066,39.59350114619929,12.68706532538494,-73.00255557163023
2026-09-02 16:37:28.309871,40.52,40.52,40.52,40.52,13083.0,46.354532621030856,35.786622954265525,0.0989055801033888,40.974036377906536,39.79196362209344,85.78181130648518,33.27965646805816
2026-09-02 18:44:50.238962,40.52,40.52,40.52,40.52,13083.0,46.354532621030856,35.786622954265525,0.0989055801033888,40.974036377906536,39.79196362209344,85.78181130648518,33.27965646805816
2026-09-03 12:02:18.527077,39.88,40.08,40.14,39.84,33969.0,31.943339475416224,27.84881844383108,-0.0209904097241725,40.83021734463624,39.81778265536373,5.398373983739596,-108.87573964497524
2026-09-03 16:28:52.342903,39.96,39.96,39.96,39.96,6735.0,39.07582221230174,24.52546371928053,0.0120771270507646,40.67368778033418,39.68431221966578,33.33333333333357,-77.18696397941942
2026-09-03 18:42:07.573382,39.96,39.96,39.96,39.96,6735.0,39.07582221230174,24.52546371928053,0.0120771270507646,40.67368778033418,39.68431221966578,33.33333333333357,-77.18696397941942
2026-09-04 12:04:01.567491,39.68,39.68,39.72,39.66,3245.0,34.1272995493956,33.042192672328184,-0.0066587144913304,40.187601204842494,39.65639879515746,12.353037766830974,-157.74099318403862
2026-09-04 16:24:41.480913,39.8,39.8,39.8,39.8,3702.0,45.91718831950164,34.293001580488905,0.0253818748610571,40.09531344402663,39.53668655597332,63.664874551971344,-6.629834254151747
2026-09-04 18:25:52.377582,39.8,39.8,39.8,39.8,3702.0,45.91718831950164,34.293001580488905,0.0253818748610571,40.09531344402663,39.53668655597332,63.664874551971344,-6.629834254151747
2026-09-07 13:25:38.346776,40.48,40.4,40.5,40.4,1607.0,63.94783632239779,37.19160931289224,0.0569701433273309,40.64456524182145,39.48343475817851,84.595635430038,114.0839836491986
2026-09-07 18:21:25.672049,40.14,40.14,40.14,40.14,6731.0,49.4483108944922,31.18948286960451,-0.008716061816197,40.57144062450224,39.79255937549771,35.714285714285644,-12.709416522244512
2026-09-07 19:11:27.353731,40.14,40.14,40.14,40.14,6731.0,49.4483108944922,31.18948286960451,-0.008716061816197,40.57144062450224,39.79255937549771,35.714285714285644,-12.709416522244512
2026-09-08 12:04:37.663940,40.78,40.96,41.06,40.78,21330.0,61.96388477770624,27.99556625538824,0.0357091404520397,40.81634889256806,40.0736511074319,78.83079157588965,241.82285924292464
2026-09-08 16:41:18.069218,41.2,41.2,41.2,41.2,8611.0,62.90668028756915,37.76319044006569,0.0463016407775398,41.46546282130053,39.95253717869944,76.19922969187677,99.03622465935588
2026-09-08 18:42:38.298981,41.2,41.2,41.2,41.2,8611.0,62.90668028756915,37.76319044006569,0.0463016407775398,41.46546282130053,39.95253717869944,76.19922969187677,99.03622465935588
2026-09-09 12:15:35.676877,41.6,41.52,41.7,41.5,26342.0,60.77761894204693,31.00546606770864,-0.0123707117035877,41.83100690330999,40.81699309668996,65.15151515151528,82.22550467750766
2026-09-09 16:45:59.597879,41.4,41.4,41.4,41.4,5133.0,51.71228254062938,28.95112770274465,-0.0592391277911713,41.87473485630514,41.177265143694825,22.192192192191897,-68.71609403253437
2026-09-09 18:39:00.516036,41.4,41.4,41.4,41.4,5133.0,51.71228254062938,28.95112770274465,-0.0592391277911713,41.87473485630514,41.177265143694825,22.192192192191897,-68.71609403253437
