timestamp,close,open,high,low,volume,rsi,adx,macd_hist,bb_upper,bb_lower,stoch_k,cci
2026-09-01 23:50:58.427464,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,,,,,
2026-09-01 23:51:33.722548,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,,,,,
2026-09-01 23:58:40.200983,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,,,,,
2026-09-02 00:40:53.695998,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,,,,,
2026-09-02 00:47:14.497724,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,-0.0126764719677653,242.5142196419348,239.69578035806583,34.06565656565707,-124.05609492994866
2026-09-02 00:47:57.185653,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,-0.0126764719677653,242.5142196419348,239.69578035806583,34.06565656565707,-124.05609492994866
2026-09-02 00:50:20.343898,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,-0.0126764719677653,242.5142196419348,239.69578035806583,34.06565656565707,-124.05609492994866
2026-09-02 00:58:48.974988,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,-0.0126764719677653,242.5142196419348,239.69578035806583,34.06565656565707,-124.05609492994866
2026-09-01 22:20:24.281407,240.1,240.1,240.1,240.1,8510.0,37.95312845944398,11.967168700639345,-0.0126764719677653,242.51421964193477,239.69578035806583,34.06565656565707,-124.05609492994866
2026-09-02 12:02:45.305688,239.9,240.4,240.5,239.2,38029.0,44.95992864014338,15.783971210396233,-0.03840378509414483,243.03624966889865,238.3137503311025,29.901960784313776,-72.19662058372786
